pecha_id,batch,ann_id,raw_start,raw_end,start,end,action,dropped,reason
IC87920B7,new,07f537a899c641ea865ebf225a3a9a7c,2829,2845,2829,2845,keep,False,
IC87920B7,new,60e03685f3234a1f850e8e6e8be56830,2847,2855,2847,2855,keep,False,
IC87920B7,new,229d3d6b54bc468f894abf1b37b8a1aa,2857,2890,2857,2890,keep,False,
IC87920B7,new,ff75cb6f02454ca7954758fbca4fe9ed,2892,2931,2892,2931,keep,False,
IC87920B7,new,b7d954fe9ada44eca789a4a0a83e2c0b,2933,2970,2933,2970,keep,False,
IC87920B7,new,fcf66b0ad9f24fe882f07bca49da6dfa,2972,3005,2972,3005,keep,False,
IC87920B7,new,284603fcf4fc4364b672486b29386674,3007,3050,3007,3050,keep,False,
IC87920B7,new,f90f2ca36a3246a5a074596332897236,3052,3074,3052,3074,keep,False,
IC87920B7,new,12bee833f86a42d8a11cc3d8419bda87,3076,3101,3076,3101,keep,False,
IC87920B7,new,cc9f10120e7f4f4aa8f741778e08bd0f,3103,3116,3103,3116,keep,False,
IC87920B7,new,e4186878fafe4fadb69ab1aa9c6f6ff2,3118,3130,3118,3130,keep,False,
IC87920B7,new,89a9fb95d1014b359a4c00e8defdb67e,3132,3176,3132,3176,keep,False,
IC87920B7,new,2112451f35b149129cdeb74e730cd06e,3178,3191,3178,3191,keep,False,
IC87920B7,new,aceeffbf049040b5b1ba61223d1b5dcd,3193,3205,3193,3205,keep,False,
IC87920B7,new,9ce243738b644c07b8e9a22809efbd50,3207,3254,3207,3254,keep,False,
IC87920B7,new,5d4f616710384c2b8f59a55db68bb62f,3256,3288,3256,3288,keep,False,
IC87920B7,new,9d87780b2cf84f2e93f1027b6e7ae044,3290,3315,3290,3315,keep,False,
IC87920B7,new,a9471a17faa543fcbcb047b322edc806,3317,3342,3317,3342,keep,False,
IC87920B7,new,b959b7698e8946cdbd6182b2357f3183,3344,3397,3344,3397,keep,False,
IC87920B7,new,b46294a781704fb79f11ba1c5f6770ba,3399,3459,3399,3459,keep,False,
IC87920B7,new,8e5ab3ddc3ed4a00b8ecae23f95dd003,3461,3501,3461,3501,keep,False,
IC87920B7,new,d31e4987b7104741b6f77558efb4d76b,3503,3518,3503,3518,keep,False,
IC87920B7,new,28edc08365b348d2a2cb71db99224492,3520,3532,3520,3532,keep,False,
IC87920B7,new,bcc2247140e2418e8e8f1668cb3fc17d,3534,3557,3534,3557,keep,False,
IC87920B7,new,9932a7ce98fc4390953464cd0b2aafd7,3559,3568,3559,3568,keep,False,
IC87920B7,new,c64a90498c4a45bda739bdea688cfd12,3570,3582,3570,3582,keep,False,
IC87920B7,new,7d31c898228641509e36123c1f41108c,3584,3592,3584,3592,keep,False,
IC87920B7,new,6932d3f8834f469ead3b51becbbb1517,3594,3611,3594,3611,keep,False,
IC87920B7,new,1faf352bf3734d3c8633b27250d06b93,3613,3666,3613,3666,keep,False,
IC87920B7,new,16eb0a7342094d2bbf87ea25b11f6cb2,3668,3690,3668,3690,keep,False,
IC87920B7,new,968989286c4a485fb1e434afcc160b54,3692,3708,3692,3708,keep,False,
IC87920B7,new,66b9f8893a09485fa2083450959637d3,3710,3730,3710,3730,keep,False,
IC87920B7,new,e09e16136f68424592168249f83ef4e2,3732,3773,3732,3773,keep,False,
IC87920B7,new,6b9ae7132b964a6da293152fd373a70b,3775,3798,3775,3798,keep,False,
IC87920B7,new,d226fc056e5b464ba6095a8a2af03fec,3800,3835,3800,3835,keep,False,
IC87920B7,new,40eadd510347449aabe45a3180350ae7,3837,3872,3837,3872,keep,False,
IC87920B7,new,f4d1a52c135547b5971c80358f83b95a,3874,3910,3874,3910,keep,False,
IC87920B7,new,bdb355fa5cbf4119be49dc869cc0156f,3912,3948,3912,3948,keep,False,
IC87920B7,new,c0242712899e4b3f9deaea49825739bf,3950,3958,3950,3958,keep,False,
IC87920B7,new,5ab765963b434b73b439bc78815466c5,3960,3986,3960,3986,keep,False,
IC87920B7,new,51a513041ee7453aa2ff03f1b738b061,3988,4019,3988,4019,keep,False,
IC87920B7,new,95f3313aab644ead96606414bb5ba671,4021,4058,4021,4058,keep,False,
IC87920B7,new,fc8202fc2c3d46fd97d41718192cfac0,4060,4087,4060,4087,keep,False,
IC87920B7,new,7caa0283fd1046cd9b63ae87fa234142,4089,4140,4089,4140,keep,False,
IC87920B7,new,501d371eda264aba8d46553973955cfc,4142,4159,4142,4160,end+1,False,
IC87920B7,new,47204e41ae7740229bf313de14630320,26645,26679,26645,26679,keep,False,
IC87920B7,new,bc29934447134b769ed82495205eba9e,27419,27558,27419,27558,keep,False,
IC87920B7,new,2307cd22816e4e3bb2603640fc7b99bb,33402,33711,33402,33711,keep,False,
IC87920B7,new,54696e2e2cd2425aa9d35985a051d098,33713,33770,33713,33770,keep,False,
IC87920B7,new,dd3b87e7f7ae4b90b70d068b45cc696d,34650,34713,34650,34713,keep,False,
IC87920B7,new,018b06210947448e91b32a65f5d50809,42463,42506,42463,42506,keep,False,
IC87920B7,new,ec2ede6af1684279b4ef433060f45ac1,47096,47129,47096,47129,keep,False,
IC87920B7,new,14a577d9a14341e19eac7ca0279423e1,48591,48630,48591,48630,keep,False,
IC87920B7,new,acdcbd06d1e045d4920397c4a6ac528e,55967,56085,55967,56085,keep,False,
IC87920B7,new,fe47cf33c39646d88f661326fe768f1d,56087,56115,56087,56115,keep,False,
IC87920B7,new,655489c761094ebeaa9b8a3027bc6183,67509,67579,67509,67579,keep,False,
IC87920B7,new,5f2112ab057742bdb33b5723e0ff0cd8,67581,67603,67581,67603,keep,False,
IC87920B7,new,8100fb235ef94d17b4f45a9d6a948cf9,68182,68452,68182,68452,keep,False,
IC87920B7,new,67ce63a5684d4fb5b9444b0baedc52df,68454,68476,68454,68476,keep,False,
IC87920B7,new,c438d2a4bfb247aa960dfa9f238ec8db,68914,69040,68914,69040,keep,False,
IC87920B7,new,6def245f82ef4c0b927aaf77a1610fb6,69340,69539,69340,69539,keep,False,
IC87920B7,new,8bd2c8c259d246669e3e6a92d330cb99,69542,69572,69542,69572,keep,False,
IC87920B7,new,f991003ece3645e8b4a07a0fb1f26ff0,74074,74104,74074,74104,keep,False,
IC87920B7,new,b51f7f34512f498d843af92e804fa541,75682,75745,75682,75745,keep,False,
IC87920B7,new,224f420036b94241bfac428f238aad18,75915,75942,75915,75942,keep,False,
IC87920B7,new,5ac210091444490eaa4ac9566ed667c7,79048,79114,79048,79114,keep,False,
IC87920B7,new,4decccb2456b478c9ed7e1da629ad35c,80098,80131,80098,80131,keep,False,
IC87920B7,new,955dfec773c54f5e82f32d1bfe287853,86014,86046,86014,86046,keep,False,
IC87920B7,new,f73e81fd2bee4ba6af0c5a183530aae1,88387,88446,88387,88446,keep,False,
IC87920B7,new,6de2e7f833f241e795356d6f32574157,90007,90095,90007,90095,keep,False,
IC87920B7,new,ea52cd53ca8b41dbbe694dfe7ff936b1,90621,90724,90621,90724,keep,False,
IC87920B7,new,39439ff9661248efbe2e17c010c87224,90726,90748,90726,90748,keep,False,
IC87920B7,new,2e7109e40a0948e88520d20827b18a57,91050,91076,91050,91076,keep,False,
IC87920B7,new,ce65a7b8b41e413d887b6db664fa4185,93687,93762,93687,93762,keep,False,
IC87920B7,new,1b698b622cf3495bbb52067138554746,94449,94467,94449,94467,keep,False,
IC87920B7,new,18064b0fb9614a5dadb02e7c73e0e9b3,101326,101352,101326,101352,keep,False,
IC87920B7,new,9e248f0c91484bc180bfe3782e9f426a,101776,102024,101776,102024,keep,False,
IC87920B7,new,3f7b52477f084b6b978cc7e6b54771b5,102026,102043,102026,102043,keep,False,
IC87920B7,new,d1e3930663a847618fc3f3ab8235979c,107775,107962,107775,107962,keep,False,
IC87920B7,new,fcf88ce7ca404d258e31dc3ea2750aab,107964,107988,107964,107988,keep,False,
IC87920B7,new,d1556a36af104f0eb10a5d01a2d5eba9,111330,111353,111330,111353,keep,False,
IC87920B7,new,6119d84517384f07a3d6d50133b0bc39,114840,114959,114840,114959,keep,False,
IC87920B7,new,5e60f34a055548559f636382a9f68882,114961,114976,114961,114976,keep,False,
IC87920B7,new,1cfb24695f2a4dbab70b9d573de8b78e,124183,124231,124183,124231,keep,False,
IC87920B7,new,8b90a9027ebd4f61b1968b5ad1b85cee,130197,130271,130197,130271,keep,False,
IC87920B7,new,53900dd758b74caaa3a131809edeabda,133245,133271,133245,133271,keep,False,
IC87920B7,new,8d28d2c64c3b4b3284bceae37b6e6a39,138161,138282,138161,138282,keep,False,
IC87920B7,new,c15f70c3cfc84cd6bf081875636266b7,138284,138314,138284,138314,keep,False,
IC87920B7,new,f56c9970401c4ad7b2de2713743c24f4,140299,140341,140299,140341,keep,False,
IC87920B7,new,1191e7d124e14ae18a5eb4a282dfca0f,143326,143372,143326,143372,keep,False,
IC87920B7,new,ab0026f6302c44038a0ccd904cded81b,145262,145318,145262,145318,keep,False,
IC87920B7,new,5e81a52493f44f33b5bb68c151655a9f,145509,145649,145509,145649,keep,False,
IC87920B7,new,acb3d2ca59a74334a2509f82726b20d2,145651,145684,145651,145684,keep,False,
IC87920B7,new,8cf44c8cf20b40bc89a214bd526ca18b,148334,148371,148334,148371,keep,False,
IC87920B7,new,88c0a885e66d457bb7adfb79db405ba6,152130,152174,152130,152174,keep,False,
IC87920B7,new,cde5ec2e9c1c45eb8bc92f38a931d1a4,157051,157095,157051,157095,keep,False,
IC87920B7,new,5ffbc9ff85874f92a6c9ed299a0ea12b,162630,162701,162630,162701,keep,False,
IC87920B7,new,472e0ebb2c914b6f867549f4aefb4586,163076,163216,163076,163216,keep,False,
IC87920B7,new,8cbfe2df1c054983a5219720220026ac,164968,165084,164968,165084,keep,False,
IC87920B7,new,7216533f44e44a40a8b1fc7277fde3aa,165521,165588,165521,165588,keep,False,
IC87920B7,new,33420128084746bea767e5d31f6e752a,166508,166826,166508,166826,keep,False,
IC87920B7,new,1145b823c78549639d80a702277ee61a,166828,166882,166828,166882,keep,False,
IC87920B7,new,403b33095a874158a4a3dd4e11ff57bb,167342,167397,167342,167397,keep,False,
IC87920B7,new,181681ad2d714c368f09793aee88bce1,167925,167968,167925,167968,keep,False,
IC87920B7,new,27329bff32054d5b8d4a3ad44ae9dead,168253,168292,168253,168292,keep,False,
IC87920B7,new,1cfa702ce21d42049e368505f5a78d89,168743,168845,168743,168845,keep,False,
IC87920B7,new,ef7a18a72d054af3aeb94a239c681158,168847,168876,168847,168876,keep,False,
IC87920B7,new,a47e9ea4bf6e4bbbadaa51672faca23c,169489,169574,169489,169574,keep,False,
IC87920B7,new,aa70bcaf96734ab2b93f08b0f9b64338,169936,170162,169936,170162,keep,False,
IC87920B7,new,7ba5199c16e84b7185a0add11dd2caf6,170164,170184,170164,170184,keep,False,
IC87920B7,new,9d7345abf42b4fd49aa48686c714a898,170628,170731,170628,170731,keep,False,
IC87920B7,new,e853f2451dbc4210b2ebecc27fe5fce6,170733,170785,170733,170785,keep,False,
IC87920B7,new,776117853bfa432c88b85a075cb96d4d,171075,171178,171075,171178,keep,False,
IC87920B7,new,3709980b40504850be6d57cb4f848878,171180,171213,171180,171213,keep,False,
IC87920B7,new,df6222ca7926425da9728e690968a4b6,171966,172000,171966,172000,keep,False,
IC87920B7,new,4130b63a25874bdbacdbc34736756038,172464,172523,172464,172523,keep,False,
IC87920B7,new,165db634e2344f83a7ba90050ab8369b,173549,173635,173549,173635,keep,False,
IC87920B7,new,3f340bdaff9c4c2b9f1224f06c279082,174291,174384,174291,174384,keep,False,
IC87920B7,new,1cd04f89273f4b278ea135f0089a1b13,175069,175300,175069,175300,keep,False,
IC87920B7,new,006acdb44e1e4c199e2bae95801ecc51,175302,175319,175302,175319,keep,False,
IC87920B7,new,6949d7bb316842cf9b3becc26b55c9f1,176691,176758,176691,176758,keep,False,
IC87920B7,new,5eb0a388384d415cb0b85af83b79f3a4,177722,177745,177722,177745,keep,False,
IC87920B7,new,988b2f325d1a4dc7b03e31ca64566231,178622,178648,178622,178648,keep,False,
IC87920B7,new,8e9949c0b37b4db7bd17291487e8aa04,179823,179906,179823,179906,keep,False,
IC87920B7,new,04acfbd72e104e99b70e5ad6ff2b12c9,181239,181267,181239,181267,keep,False,
IC87920B7,new,7a70e8fe04e2455e904834df571e27f1,182305,182419,182305,182419,keep,False,
IC87920B7,new,dc5c5e1cf0834149a315d846c0d11c91,182421,182451,182421,182451,keep,False,
IC87920B7,new,a6ed34a0801b42d2ab6beae8c0837991,183621,183664,183621,183664,keep,False,
IC87920B7,new,e14385167c0f4d2fbe63f37323be9770,184198,184233,184198,184233,keep,False,
IC87920B7,new,cdf22bb7499349f2a7d8cec73004afd3,184441,184562,184441,184562,keep,False,
IC87920B7,new,1d764373ae85440da731dd87ac773a24,184753,184893,184753,184893,keep,False,
IC87920B7,new,d1543d60439542b4a60b3c727ce19673,184895,184928,184895,184928,keep,False,
IC87920B7,new,db06b7739ff6453b99fc85d93bb7e79e,186267,186304,186267,186304,keep,False,
IC87920B7,new,de05429af6454ac78b976d7aaea0b482,187574,187618,187574,187618,keep,False,
IC87920B7,new,20de2a79869141128d41473a98595097,188880,188926,188880,188926,keep,False,
IC87920B7,new,7a3d2272adad47b0935c6895a62b851e,190644,190721,190644,190721,keep,False,
IC87920B7,new,5c4f20596c3b4973b275cf392c422d00,190899,190989,190899,190989,keep,False,
IC87920B7,new,23d7de13146b4eb3affdb2766c84b042,191356,191417,191356,191417,keep,False,
IC87920B7,new,cea92f94dd634ab6ae454849252ffd3e,191567,191595,191567,191595,keep,False,
IC87920B7,new,6872ecc7a6ba4bf6ae098503142725da,191755,191794,191755,191794,keep,False,
IC87920B7,new,b3f20a6c111f4cff996e87ae48ea6a75,191952,191991,191952,191991,keep,False,
IC87920B7,new,3cf6f1823f0d4181af50b45483960f96,192156,192246,192156,192246,keep,False,
IC87920B7,new,4ff7b9d9299943869fbafd4fac433854,192419,192517,192419,192517,keep,False,
IC87920B7,new,bbd64395ed144ae6a7ca40116cd807f7,192675,192865,192675,192865,keep,False,
IC87920B7,new,f674dac4b1434791a789877d6b8377cb,193022,193094,193022,193094,keep,False,
IC87920B7,new,99fab56fa5c54f3e9b0d3e8e96101bf7,193251,193334,193251,193334,keep,False,
IC87920B7,new,9231e746526c4b1e9766c9a019bd2c1e,193484,193516,193484,193516,keep,False,
IC87920B7,new,9a0e1675243046a7964fea49b59fb8f4,193659,193713,193659,193713,keep,False,
IC87920B7,new,f62c91f092914be395e5a3eae190bc9e,193869,193914,193869,193914,keep,False,
IC87920B7,new,f03df7b0a9244dcd817aeb971a0a9f50,194071,194155,194071,194155,keep,False,
IC87920B7,new,2a2bf88c19b74e78b526d8c6e28df2d5,194317,194459,194317,194459,keep,False,
IC87920B7,new,05afc13ab21747c9bee2f336c808654f,194610,194675,194610,194675,keep,False,
IC87920B7,new,82b597272f8248b7870255bec66701a7,194825,194848,194825,194848,keep,False,
IC87920B7,new,6256041e4560435b807612a8bf77ccf0,195009,195069,195009,195069,keep,False,
IC87920B7,new,42defa1636204f32933b6dc9201ae562,195223,195290,195223,195290,keep,False,
IC87920B7,new,ab0aa794b1e04295b131aaa492e7b7d6,195454,195480,195454,195480,keep,False,
IC87920B7,new,3dab141eb5844839afa4735225fd4534,195632,195778,195632,195778,keep,False,
IC87920B7,new,e05bd17cc53f467caaa713e754ad2e8d,195940,195980,195940,195980,keep,False,
IC87920B7,new,379d3ad307054f028b7729242de8696b,196138,196168,196138,196168,keep,False,
IC87920B7,new,380891eaea89415cb5f20089c07444ed,196679,196719,196679,196719,keep,False,
IC87920B7,new,266efa1009c44179acd3a04ef4678f2e,196899,196974,196899,196974,keep,False,
IC87920B7,new,9b100ec369f741538463516064cb4d9d,197133,197150,197133,197150,keep,False,
IC99C24DC,new,4c804d2257fc4186bcfa83dd732b2290,188,468,188,468,keep,False,
IC99C24DC,new,cf87834b5e3d4566a65d3035b5c55e8c,507,527,507,527,keep,False,
IC99C24DC,new,7d371e59508b40ad89027a2c1954eb8f,561,667,561,667,keep,False,
IC99C24DC,new,9d611b5160414bd5bad827ee128c57ec,704,869,704,869,keep,False,
IC99C24DC,new,b3661174d63b4d1aadc287b9ca9b0e72,1046,1124,1046,1124,keep,False,
IC99C24DC,new,d28d4c0a705d4d249ef8812ecf28c260,1701,1797,1701,1797,keep,False,
IC99C24DC,new,7f92acbc54b84a45bf4d01313cd3096b,1961,2073,1961,2073,keep,False,
IC99C24DC,new,022ff5b884c84d769f9896db58c87e3f,2283,2344,2283,2344,keep,False,
IC99C24DC,new,14c3ac4bbf594170a6c953191fdd7d96,2411,2432,2411,2432,keep,False,
ICC9840B6,new,92c5273101b441f3ad7b8f8d57ce0869,173,190,173,190,keep,False,
ICC9840B6,new,3199709f73fb4ed2adf2f88738a39222,192,326,192,326,keep,False,
ICC9840B6,new,a3be95a85a434e9c9e41857215513104,328,347,328,347,keep,False,
ICC9840B6,new,a1743eccd0864f4ab83e99f28c9de664,349,376,349,376,keep,False,
ICC9840B6,new,b7f4ca79ba9948528ad9afbb41d8000f,378,406,378,406,keep,False,
ICC9840B6,new,bc0a02c4d39449fdbebb81a200f9ada3,408,456,408,456,keep,False,
ICC9840B6,new,f4785b3a32c84beebfcbd05368e7720f,458,477,458,478,end+1,False,
ICC9840B6,new,7061a2e8cbe8456997150cb51c2f1e3d,479,616,479,616,keep,False,
ICC9840B6,new,6845c5cacadf40ec8d39889d16a469b8,618,637,618,637,keep,False,
ICC9840B6,new,d762862ecf48425c9151e35835384663,639,663,639,663,keep,False,
ICC9840B6,new,7e0734620284471d9f5a964f17521d10,665,706,665,706,keep,False,
ICC9840B6,new,f0bab14b295f4b8caaf17f9f3b18f725,708,765,708,765,keep,False,
ICC9840B6,new,b86d12edd5b849afb1d14ab1a4fcc869,767,827,767,827,keep,False,
ICC9840B6,new,a102060078d8431bbc74a56e189b3600,829,850,829,851,end+1,False,
ICC9840B6,new,1e7b7d193911446e9ed3d2c77c2d7091,852,960,852,960,keep,False,
ICC9840B6,new,e588fd0c69424df28a6c88344f3b50ad,962,992,962,992,keep,False,
ICC9840B6,new,b3437d0d83554bc8bac71c5c059b1778,994,1026,994,1026,keep,False,
ICC9840B6,new,9cd2a6869fea4803a1392b1396caf3e0,1028,1055,1028,1055,keep,False,
ICC9840B6,new,b3d15151a9864c76940a547a737b2640,1057,1115,1057,1115,keep,False,
ICC9840B6,new,50552a246331465d834ddfa511c3656c,1117,1175,1117,1175,keep,False,
ICC9840B6,new,c1dce3e596924dec9144bda67b2fef82,1177,1217,1177,1217,keep,False,
ICC9840B6,new,22b8613b66e644f18b156d566a585241,1219,1267,1219,1267,keep,False,
ICC9840B6,new,f5bc29f2fb8741f88601bdd587af50d8,1269,1456,1269,1456,keep,False,
ICC9840B6,new,2a1f20d56e6b4f5c87e96d8c4a834c3d,1458,1477,1458,1477,keep,False,
ICC9840B6,new,503466ab66d64777bb57d62296f2de6c,1479,1510,1479,1510,keep,False,
ICC9840B6,new,829ba00934c140028f2347f7755be9c4,1512,1542,1512,1543,end+1,False,
ICC9840B6,new,3a71c554a69848bfa89e005bdf46ddfc,1544,1580,1544,1580,keep,False,
ICC9840B6,new,3646687bdbef47aa8bde174907f287dc,1582,1641,1582,1641,keep,False,
ICC9840B6,new,eb9c1a50c5634da7b6ccd58099a42c0e,1643,1685,1643,1685,keep,False,
ICC9840B6,new,497f85d2e6504d88ac5b6384a1defa67,1687,1718,1687,1718,keep,False,
ICC9840B6,new,f355a452fb404697accd6dde832d9a00,1720,1737,1720,1738,end+1,False,
ICC9840B6,new,6d588238fb5f43a9b3d96f5babe69e06,1739,1769,1739,1770,end+1,False,
ICC9840B6,new,c0dfe895e55a43acafc6f63546aee669,523284,523291,523284,523291,keep,False,
ICD7F2351,new,ccd682114b1142439b20b0ef89051779,17502,17608,17502,17608,keep,False,
ICD7F2351,new,96aa6f86c1d444f98434d0545d88e2d3,18191,18207,18191,18207,keep,False,
ICD7F2351,new,1a8287a14fd74a769fe9c667bf390c7b,19666,19690,19666,19690,keep,False,
ICD7F2351,new,d2ac9e5688b547848a389f7aaebd14b2,20061,20082,20061,20082,keep,False,
ICD7F2351,new,56c5c189cf6f4b5abaa8061eecada78b,20328,20351,20328,20351,keep,False,
ICD7F2351,new,872a549020ff4a8ead33dc1b502fa282,20496,20542,20496,20542,keep,False,
ICD7F2351,new,c6ab0d660527460bbec19b943623650c,20628,20652,20628,20652,keep,False,
ICD7F2351,new,c7e61747a7734cf098779f5d7ebab57a,20915,20945,20915,20945,keep,False,
ICDC84458,new,9a55407531d24b8082bfad3d666d90cb,201,218,201,218,keep,False,
ICDC84458,new,a5fd1ef18086414997e730835220b994,220,287,220,287,keep,False,
ICDC84458,new,19a5fcdf713b4b79991726fbbbf7bdb4,289,318,289,318,keep,False,
ICDC84458,new,48d57092e74b46b781ef805ee3339068,320,341,320,341,keep,False,
ICDC84458,new,ece8b18a06934be78abaa762f799ca8f,343,371,343,371,keep,False,
ICDC84458,new,a300d227817f4cab85f83f67b4a8c933,373,401,373,401,keep,False,
ICDC84458,new,c02e9c7663e24340a470b061b111faac,403,427,403,427,keep,False,
ICDC84458,new,ccd88e823a1944688409cd6b7d9395ee,429,443,429,443,keep,False,
ICDC84458,new,a566055c6e374b7cbc3ffbc816ef32b9,445,468,445,468,keep,False,
ICDC84458,new,124f93d06d6f46379ad90bf0a141cc8e,470,490,470,490,keep,False,
ICDC84458,new,8dde252c53bb490aae392a278aec23d2,492,518,492,518,keep,False,
ICDC84458,new,865c0d70c9bd4363be7d58456d7725c7,520,537,520,537,keep,False,
ICDC84458,new,c6559bc5579d4992bd01dc8728b8df9d,539,551,539,551,keep,False,
ICDC84458,new,2812916113a5455aa77d54c1d35109d1,553,565,553,565,keep,False,
ICDC84458,new,d39cae82b3c54b53a6a394051f7fbe0e,567,579,567,579,keep,False,
ICDC84458,new,cc9daba869bc434885335fd4c07e6a62,581,593,581,593,keep,False,
ICDC84458,new,ee4e96041ca74901a60dc8bdbd50d34a,595,613,595,613,keep,False,
ICDC84458,new,d54e8e65cb4e4848975e4c1dfa19fa16,615,641,615,641,keep,False,
ICDC84458,new,5d35f79a1efa417589572e4de30f9ea2,643,670,643,670,keep,False,
ICDC84458,new,40974f3f2dfa43bb8a619f8cadd66e65,672,694,672,694,keep,False,
ICDC84458,new,0841f10c773b4cacbaef9fa5f153dc99,696,718,696,718,keep,False,
ICDC84458,new,0461175396004eb8b9a41b4c7cae1289,720,745,720,745,keep,False,
ICDC84458,new,0d3a4812f0214b1b97d10c4632c7c245,747,788,747,788,keep,False,
ICDC84458,new,2457e1117711419a8875c5b1b9a70379,790,815,790,815,keep,False,
ICDC84458,new,2a29eb2a4e4a48bd9ef97a8dd460c8fc,817,833,817,833,keep,False,
ICDC84458,new,e4fb0b565adf47ab8858bfe0bba619a8,835,863,835,863,keep,False,
ICDC84458,new,e4eec76d6ec7477989674bca93fc5b4e,865,890,865,890,keep,False,
ICDC84458,new,6279c89a39db45e7a46c8315036e936d,892,911,892,911,keep,False,
ICDC84458,new,481f704518944cf68f4793511347eb46,913,936,913,936,keep,False,
ICDC84458,new,49512578feef4faf85675550291c20cf,938,964,938,964,keep,False,
ICDC84458,new,67406ea6e043459fa753e32046da2755,966,989,966,989,keep,False,
ICDC84458,new,e247757119a94086a48b0a4fc748e23b,991,1001,991,1001,keep,False,
ICDC84458,new,079a7401a8f7461cba946b0c0bb5c36a,1003,1024,1003,1024,keep,False,
ICDC84458,new,ef8cf596adf34d9683e96473dc777b35,1026,1044,1026,1044,keep,False,
ICDC84458,new,2087f15ff3494f589e151ce93f442f40,1046,1062,1046,1062,keep,False,
ICDC84458,new,5e7719a47af14204b69ed94cddc74f72,1064,1083,1064,1083,keep,False,
ICDC84458,new,483fda60bcd5473a889b546291d97dfc,1085,1112,1085,1112,keep,False,
ICDC84458,new,13793798614f4686bd85f1438bacbfe9,1114,1140,1114,1140,keep,False,
ICDC84458,new,cc91fc87823546ba8b4fbf3efbb267bd,1142,1163,1142,1163,keep,False,
ICDC84458,new,930624800e2f4785a04b4773091f9b01,1165,1187,1165,1187,keep,False,
ICDC84458,new,58a7f5b52b594998a6c9fbc6eefccc4e,1189,1209,1189,1209,keep,False,
ICDC84458,new,e754806d7863404db6d1f41a57f947cc,1211,1231,1211,1231,keep,False,
ICDC84458,new,bb43e9b15a944ed4b6e414b027760147,1233,1254,1233,1254,keep,False,
ICDC84458,new,b8c96c5030034ed6bec8f3fac7c2023c,1256,1282,1256,1282,keep,False,
ICDC84458,new,24d130209ba0485798511ebea6b9b01f,1284,1312,1284,1312,keep,False,
ICDC84458,new,c7224701d9164e27b3505ecc436a5894,1314,1334,1314,1334,keep,False,
ICDC84458,new,c43dfc5ca6894a8a942381bd013e4fc7,1336,1357,1336,1357,keep,False,
ICDC84458,new,c5f0dec16e3f4d499158db311b71820b,1359,1407,1359,1407,keep,False,
ICDC84458,new,9119d0028be24ff79a63fd145e1260eb,1409,1422,1409,1422,keep,False,
ICDC84458,new,19c190cd06144edc9756912e674d8e91,1424,1440,1424,1440,keep,False,
ICDC84458,new,ca4b690fc56d401a8c049c2c15752560,1442,1468,1442,1468,keep,False,
ICDC84458,new,072d5240cd3b439890c8fc74813c2e10,1470,1492,1470,1492,keep,False,
ICDC84458,new,c4c0482921af4dd7ba4d599252dfaebe,1494,1513,1494,1513,keep,False,
ICDC84458,new,aaa64ae56e2f4bb8b38efe49e911f605,1515,1547,1515,1547,keep,False,
ICDC84458,new,417070cf139f44009e6cc54e93025bcc,1549,1574,1549,1574,keep,False,
ICDC84458,new,9787eedf50594555b2c780e82c32e4c1,1576,1601,1576,1601,keep,False,
ICDC84458,new,efc4b34915e14d58909a81c86189de1e,1603,1635,1603,1635,keep,False,
ICDC84458,new,4003490c08054bd5a0cf080f869772bf,1637,1670,1637,1670,keep,False,
ICDC84458,new,acb006956f814b53bb6ba0704ae48a9d,1672,1692,1672,1692,keep,False,
ICDC84458,new,e597529ebc664a9b8a65a080a100c389,1694,1714,1694,1715,end+1,False,
ICDC84458,new,d7fb61cde95f4a258d556b3304936526,1716,1737,1716,1737,keep,False,
ICDC84458,new,cf745844c70240eab6c601c4b0e10f53,1739,1772,1739,1772,keep,False,
ICDC84458,new,62f39664e79c452eba89e5a62a454d4d,1774,1793,1774,1793,keep,False,
ICDC84458,new,8beba60234e348a182589772d47c3cfd,1795,1815,1795,1815,keep,False,
ICDC84458,new,12a7cc2728294d99bc365a822cb14306,1817,1837,1817,1838,end+1,False,
ICDC84458,new,5d12098c91124be693cafe8f7d1073e3,1839,1862,1839,1862,keep,False,
ICDC84458,new,41fa58e7bf024890bda7202583486ce5,1864,1890,1864,1890,keep,False,
ICDC84458,new,51f477e4e6574fffb6837b8a5a5633df,1892,1931,1892,1931,keep,False,
ICDC84458,new,820f414b923b4a569e4c7eca3446a8ad,1933,1961,1933,1961,keep,False,
ICDC84458,new,72a923448e6d4f3283f23dcca1e75386,1963,1982,1963,1982,keep,False,
ICDC84458,new,db9f31e78c57457b805411a3490212fd,1984,2015,1984,2015,keep,False,
ICDC84458,new,239fc52ada8247d390b0b2b71a061c13,2017,2049,2017,2049,keep,False,
ICDC84458,new,d3610273e4374d6e80756370c4f0de2f,2051,2077,2051,2078,end+1,False,
ICDC84458,new,1ea1d08133194cf5a2602535147501b5,2079,2106,2079,2107,end+1,False,
ICDC84458,new,2efd3a025f654f3297deedf3d5df72ed,2108,2135,2108,2136,end+1,False,
ICDC84458,new,b85d6aac7f3f4ef39443306de02fd09c,2137,2163,2137,2164,end+1,False,
ICDC84458,new,16da1119ece7495a8a7b41c047d3c545,2165,2190,2165,2191,end+1,False,
ICDC84458,new,e54f75e2e9014c2eb28f28c7be334c65,2192,2219,2192,2220,end+1,False,
